"գլխացավ, կրծքավանդակ ցավ, գլխապտույտ, հավասարակշռության կորուստ, կենտրոնացման անկարողություն",Հիպերտենզիա
"թթվայնություն, գլխացավ, տեսողության աղավաղում, ավելցուկային սով, պարանոցի կոպտություն, դեպրեսիա, գրգռվածություն, տեսողական խանգարումներ",Միգրեն
"մեջքի ցավ, վերջույթների թուլություն, պարանոցի ցավ, գլխապտույտ, հավասարակշռության կորուստ",Սերվիկալ սպոնդիլոզ
"մաշկային ցան, հոդացավ, մաշկի խզում, արծաթավուն փոշեցում, փոքր խորշեր եղունգներում, բորբոքային եղունգներ",Փսորիա
"մաշկային ցան, բարձր ջերմություն, բշտիկ, կարմիր այտուցի շրջան քթի շուրջ, դեղնավուն կեղևային արտահոսք",Իմպետիգո
"մեջքի ցավ, վերջույթների թուլություն, պարանոցի ցավ, գլխապտույտ, հավասարակշռության կորուստ",Սերվիկալ սպոնդիլոզ
"մկանային թուլություն, պարանոցի կոպտություն, հոդերի այտուց, շարժման կոպտություն, ցավոտ քայլում",Արթրիտ
"փսխում, ծակոտիներով աչքեր, ջրազրկում, լուծ",Գաստրոէնտերիտ
"մաշկային ցան, սև կետեր, բշտիկներ",Ակնե
"մաշկային ցան, հանգուցային մաշկային արտահայտություններ, դիսխրոմիկ լաքեր",Ֆունգալ ինֆեկցիա
"Ծնված երեխաները հիպոպլաստիկ ձախ սրտի համախտանիշով սովորաբար լուրջ հիվանդ են ծննդից հետո. Նշաններ՝ շրթունքների և լնդերի մոխրագույն-կապույտ գույն (ցիանոզ), արագ շնչառություն, վատ կերակրում, սառը ձեռքեր և ոտքեր, թուլացած պուլս, անսովոր քնկոտություն կամ անգործունեություն. Եթե սրտի ձախ և աջ մասերի բնական կապերը փակվեն ծննդից հետո, կարող է տեղի ունենալ շոկ և հնարավոր մահ. Շոկի նշաններ՝ սառը, խոնավ մաշկ, թույլ և արագ պուլս, դանդաղ կամ շատ արագ շնչառություն, թմրացած աչքեր",Հիպոպլաստիկ ձախ սրտի համախտանիշ
"որովայնի ցավ, թթվայնություն, լեզվի խոցեր, փսխում, հազ",ԳերԴ
"Ֆակտոր М Լեյդենի մուտացիան ինքնին ախտանիշ չի առաջացնում, բայց կարող է հանգեցնել երակային կամ թոքային թրոմբոզի",Ֆակտոր М Լեյդեն
"հոդացավ, փսխում, դեղնավուն մաշկ, մուգ միզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, լուծ, թեթև ջերմություն, աչքերի դեղնություն, մկանային ցավ",Հեպատիտ A
"հոդացավ, փսխում, մուգ միզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, լուծ, թեթև ջերմություն, աչքերի դեղնություն, մկանային ցավ",Հեպատիտ A
"հոգնածություն, հազ, բարձր ջերմություն, շնչառության դժվարություն, ընտանեկան պատմություն, լորձային կաղամբ",Բրոնխիալ ասթմա
"շարունակական փռշտոց, դող, ցրտահարություն, աչքերի հոսող արցունք",Ալերգիա
"Ձախ փորոքային հիպերտրոֆիան սովորաբար զարգանում է աստիճանաբար. Որոշ մարդիկ չեն ունենում ախտանիշներ, հատկապես հիվանդության սկզբնական փուլերում. Ախտանիշները կարող են զարգանալ սրտի ծանրաբեռնվածության ավելացման հետ. Նրանց մեջ կարող են լինել շնչառության դժվարություն, հատկապես պառկած ժամանակ, ոտքերի այտուց, կրծքավանդակ ցավ, արագ, թրթռացող կամ ուժեղ սրտի բաբախում (պալպիտացիա), ուշագնացություն կամ թեթև գլխապտույտ",Ձախ փորոքային հիպերտրոֆիա
"մաշկային ցան, ցրտահարություն, հոդացավ, հոգնածություն, բարձր ջերմություն, գլխացավ, սրտխառնոց, ախորժակի կորուստ, աչքերի հետևում ցավ, մեջքի ցավ, թուլություն, մկանային ցավ, կարմիր կետեր մարմնի վրա",Դենգե
"հոդացավ, փսխում, դեղնավուն մաշկ, մուգ միզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, լուծ, թեթև ջերմություն, աչքերի դեղնություն, մկանային ցավ",Հեպատիտ A
"Վերջին օրերին պարանոցս կոպտացած և թուլացած է. Չեմ կարող վազել առանց հոդերի կոպտանալու, և քայլելը անհարմար է",Արթրիտ
"ցրտահարություն, փսխում, բարձր ջերմություն, քրտնարտադրություն, գլխացավ, սրտխառնոց, լուծ, մկանային ցավ",Մալարիա
"քոր, հոգնածություն, թուլություն, դեղնավուն մաշկ, մուգ միզ, որովայնի ցավ, դեղնավուն միզ, աչքերի դեղնություն, թուլություն, արյան փոխներարկում, անկանոն ներարկումներ",Հեպատիտ B
"Մաշկիս վրա ցան կա, որը վատթարանում է. Այն շատ ցավոտ է և սկսում է արտահոսել դեղնավուն հեղուկ",Իմպետիգո
Վերջին օրերին շնչառության խնդիրներ եմ ունեցել. Ջերմություն և շատ լորձ,Բրոնխիալ ասթմա
"հոդացավ, պարանոցի ցավ, ծունկի ցավ, կոնքի հոդերի ցավ, հոդերի այտուց, ցավոտ քայլում",Օստեոարթրիտ
Ախտանիշներ (հայերեն),Հիվանդություն (հայերեն)
"մեջքի ցավ, վերջույթների թուլություն, պարանոցի ցավ, գլխապտույտ, հավասարակշռության կորուստ",Վերին պարանոցային սկոլիոզ
"կարմրություն, հոգնածություն, մաշկի դեղնավուն երանգ, մուգ միզ, ախորժակի կորուստ, որովայնի ցավ, դեղնավուն միզ, աչքերի դեղնություն, ինքնազգացողության վատացում, արյան փոխներարկում, անստերիլ ներարկումներ",Հեպատիտ B
"փսխում, մաշկի դեղնավուն երանգ, որովայնի ցավ, ստամոքսի այտուց, որովայնի փքվածություն, ալկոհոլի սպառման պատմություն, հեղուկի ավելցուկ",Ալկոհոլային հեպատիտ
"հոգնածություն, տրամադրության տատանումներ, քաշի կորուստ, անհանգստություն, հորձանք, արագ սրտի աշխատանք, չափից շատ ախորժակ, մկանների թուլություն, գրգռվածություն, աննորմալ դաշտան",Հիպերտիրեոզ
"Սմոլփոքս (Smallpox) նշումներ՝ Քսվածքների վրա գոյացած ցաներ: Առաջին ախտանիշները սովորաբար հայտնվում են 12–14 օր անց վարակումից, բայց վարակը կարող է մարմնում լինել 7–19 օր: Ներկայանում է հանկարծակի գրիպի նման ախտանիշներ՝ ջերմություն, մկանային ցավ, գլխացավ, ծանր հոգնածություն, ծանր մեջքի ցավ, երբեմն փսխում: Օրեր անց մարմնի վրա հայտնվում են հարթ, կարմիր բծեր, որոնք սկսվում են բերանից և լեզվից, տարածվում մաշկին, ապա առաջանում են փոքր բշտիկներ՝ ջրով լցված, հետագայում լցվում են սեռուցիկով՝ կոչվում են պուստուլներ, 8–9 օր անց ձևավորվում են կտրվածքներ, որոնք ընկնում են՝ թողնելով խորը նշաններ: Սմոլփոքսը փոխանցվում է անձից անձ",Սմոլփոքս
"այրվում եմ և չեմ կարողանում շնչել, հորձանքում եմ և ցնցվում, շատ հոգնած եմ, սիրտս արագ է բաբախում, փսխում եմ շագանակագույն խառնուրդ",Սուր թոքաբորբ
"հոդացավ, փսխում, հոգնածություն, բարձր ջերմություն, դեղնավուն մաշկ, մուգ միզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, աչքերի դեղնություն, սուր լյարդի անբավարարություն, կոմա, ստամոքսի արյունահոսություն",Հեպատիտ E
"հոդացավ, պարանոցի ցավ, ծնկի ցավ, հոդերի այտուց, ցավոտ քայլում",Օստեոարթրիտ
"քթից հոսք, թքահոսություն, աչքերի ջրաջրություն, հազ, գլխացավ",Ալերգիա
"Արյունատար համակարգի կողմից փոխանցված հեպատիտ B-ի սուր ախտանիշները՝ որովայնի ցավ, մուգ միզ, ջերմություն, հոդացավ, ախորժակի կորուստ, սրտխառնոց և փսխում, թուլություն, հոգնածություն, մաշկի և աչքերի դեղնություն (ջավանդություն)",Հեպատիտ B
"կարմրություն, փսխում, հոգնածություն, քաշի կորուստ, բարձր ջերմություն, դեղնավուն մաշկ, մուգ միզ, որովայնի ցավ",Ջավանդություն
"հոդացավ, պարանոցի ցավ, ծնկի ցավ, ծնկի հոդի ցավ, հոդերի այտուց, ցավոտ քայլում",Օստեոարթրիտ
"Սուր լեղապարկաբորբի ախտանիշներ՝ վերին աջ կամ կենտրոնական որովայնի ուժեղ ցավ, աջ ուս կամ մեջքի տարածող ցավ, դիպչելիս ցավ, սրտխառնոց, փսխում, ջերմություն, հաճախակի առաջանում է ճաշից հետո, հատկապես ճարպոտ կամ մեծ ճաշ",Լեղապարկաբորբ
"փսխում, հոգնածություն, անհանգստություն, հորձանք, գլխացավ, սրտխառնոց, տեսողության մթագնում և աղավաղում, չափից շատ ախորժակ, շուրթերի չորացում և մրջյունացում, խոսքի աղավաղում, գրգռվածություն, սրտի խփում",Հիպոգլիկեմիա
"հոգնածություն, դեղնավուն մաշկ, սրտխառնոց, ախորժակի կորուստ, աչքերի դեղնություն, ընտանիքի պատմություն",Հեպատիտ C
"մշտական միզամուղի հաճախում, բայց պարկը չի դատարկվում, ուժեղ և անկառավարելի միզաջրային ցանկություններ, երբեմն միզը մուգ կամ արյունագեղ",Միզուղիների վարակ
"փսխում, գլխացավ, սենսորային խանգարում",Մաշկային (ուղեղային) ճնշում/փսխման հետևանքով առաջացած պարալիզ
"մարսողական խանգարում, անհաղորդություն, գլխացավ, տեսողության աղավաղում, չափից շատ ախորժակ, դեպրեսիա, գրգռվածություն, տեսողական խանգարումներ",Միգրեն
"միշտ հոգնածություն, կոկորդում քորի զգացում, մաշկի չորություն, աչքերի շուրջ այտուց",Ալերգիա
"մաշկի ցան, ցրտահարություն, հոդացավ, փսխում, հոգնածություն, բարձր ջերմություն, գլխացավ, սրտխառնոց, ախորժակի կորուստ, ցավ աչքերի հետևում, մեջքի ցավ, ինքնազգացողության վատացում, մկանային ցավ, կարմիր բծեր մարմնի վրա",Դենգե
"հոդացավ, պարանոցի ցավ, ծնկի ցավ, ծնկի հոդի ցավ, հոդերի այտուց, ցավոտ քայլում",Օստեոարթրիտ
"վերջերս շատ հիվանդ եմ զգացել, փսխում եմ, բարձր ջերմություն ունեմ, մաշկս դեղնավուն է, միզս մուգ է, որովայնի ցավ ունեմ",Ջավանդություն
"Սիստեմիկ մաստոցիտոզի ախտանիշները կախված են մարմնի այն մասից, որտեղ ավելցուկային մաստային բջիջներն են, կարող են առաջանալ մաշկում, լյարդում, քիթում, ոսկրային փոսում կամ աղիներում, հազվադեպ՝ ուղեղ, սիրտ, թոքեր, ախտանիշներ՝ կարմրություն, քոր, ցան, որովայնի ցավ, լուծ, սրտխառնոց կամ փսխում, անեմիա կամ արյունահոսություն, ոսկորների և մկանների ցավ, լյարդի, կույրիկի կամ լիմֆատիկ հանգույցների enlargement, դեպրեսիա, տրամադրության տատանում, կենտրոնացման խնդիրներ",Սիստեմիկ մաստոցիտոզ
"ցրտահարություն, փսխում, հոգնածություն, բարձր ջերմություն, գլխացավ, սրտխառնոց, կաթված, որովայնի ցավ, լուծ",Տիֆ
"մաշկի ցան, հոդացավ, մաշկի շերտաթափում, եղունգների փոքր խցիկներ, բորբոքային եղունգներ",Սեկախտ (Psoriasis)
"Սև մազածածկ լեզվի ախտանիշներ՝ սև կամ շագանակագույն, կանաչ, դեղին կամ սպիտակ գույնի լեզու, մազածածկված տեսք, արտահայտված տհաճ համ, շնչառական դժվարություն",Սև մազածածկ լեզու
"շատ ծարավ, հաճախ ախորժակ, հոգնածություն",Շաքարային դիաբետ
"հոգնածություն, փքվածություն, կապտուկներ, հորմոնալ անխախտություն, ոտքերի այտուց, անոթների լայնացում, խոռոչների երեւում",Տարածքային երակներ (Varicose Veins)
"մաշկի ցան, բարձր ջերմություն, պուստուլներ, կարմիր խոցոտ տարածքներ քթի շուրջ, դեղնավուն քսուք",Իմպետիգո
"փսխում, խորը աչքեր, լուծ",Գաստրոէնտերիտ
"քոր, մաշկի ցան, հոգնածություն, բարձր ջերմություն, գլխացավ, ախորժակի կորուստ, թեթև ջերմություն, այտուցված լիմֆատիկ հանգույցներ, ինքնազգացողության վատացում, կարմիր բծեր մարմնի վրա",Ճիճվային ջրծաղիկ (Chicken Pox)
"կերակրման խանգարում, փսխում, ցավ վերին որովայնում, սննդի մարսման դժվարություն, քունի խանգարում",Գաստրոէզոֆագեալ ռեֆլյուքս հիվանդություն
"փսխում, դեղնավուն մաշկ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, աչքերի դեղնություն",Կրոնիկ լյարդային խանգարում
"հոդացավ, փսխում, բարձր ջերմություն, դեղնավուն մաշկ, մուգ միզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, աչքերի դեղնություն, սուր լյարդի անբավարարություն, կոմա, ստամոքսի արյունահոսություն",Հեպատիտ E
"մաշկի ցան, պուստուլներով բծեր, սև կետեր, շերտաթափում",Ակնե
"Տարածքային կորպուսային քոր՝ կարմիր կամ պստիկ տեսքով, կարող է սկսվել լողանալուց կամ երկու օր անց, հիմնականում տարածվում է մարմնի այն հատվածներում, որոնք չեն ծածկված լողազգեստով կամ ջրակաշառով",Լողորդի քոր
"հաճախակի միզամուղի անհրաժեշտություն, միզի պահպանման դժվարություն, երակների ցավ, արյունային սենսացիա",Միզուղիների վարակ
"սրտխառնոց, մշտական փսխելու ցանկություն, թեթև ջերմություն, գլխացավ, հոգնածություն",Դենգե
"քոր, մաշկի ցան, որովայնի ցավ, այրոցով_միզարտադրություն, spotting__urination",Դեղորայքային արձագանք
"շարունակական հազ, ցնցում, ցրտահարություն, աչքերի արցունքահոսություն",Ալերգիա
"հոդացավ, փսխում, դեղնավուն մաշկ, մուգ միզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, լուծ, թեթև ջերմություն, աչքերի դեղնություն, մկանային ցավ",Հեպատիտ A
"մաշկի ցան, ցրտահարություն, հոդացավ, փսխում, հոգնածություն, բարձր ջերմություն, գլխացավ, սրտխառնոց, ախորժակի կորուստ, ցավ աչքերի հետևում, մեջքի ցավ, ինքնազգացողության վատացում, մկանային ցավ, կարմիր բծեր մարմնի վրա",Դենգե
"կաղապարային փորկայություն, փորկայության ցավ, անուսային հատվածի ցավ, արյունոտ կղանք, անուսային գրգռվածություն",Դիմորֆիկ հեմորոյիդներ (Piles)
"ուժեղ որովայնի ցավ, փորկայություն, գլխացավ, ցրտահարություն",Տիֆ
"ցրտահարություն, հոգնածություն, քաշի կորուստ, հազ, բարձր ջերմություն, շնչահեղձություն, հորձանք, ախորժակի կորուստ, թեթև ջերմություն, աչքերի դեղնություն, այտուցված լիմֆատիկ հանգույցներ, ինքնազգացողության վատացում, փլեշ, կրծքավանդակային ցավ, արյուն թքում",Տուբերկուլյոզ
"այրոց կրծքավանդակում և կոկորդում, կոկորդը հաճախ հարկավոր է մաքրել, բերանի տհաճ համ, վատ շնչառություն",Գաստրոէզոֆագեալ ռեֆլյուքս հիվանդություն
"ցրտահարություն, փսխում, բարձր ջերմություն, հորձանք, գլխացավ, սրտխառնոց, լուծ, մկանային ցավ",Մալարիա
"վատ ինքնազգացողություն, գլխացավ, ուժեղ քրտինք, սրտխառնոց, մկանային ցավ, քոր, ցրտահարություն, բարձր ջերմություն",Մալարիա
"մաշկի ցան, պուստուլներով բծեր, սև կետեր, շերտաթափում",Ակնե
"հոգնածություն, մթագնված մաշկ, մուգ միզ, ախորժակի կորուստ, որովայնի ցավ, դեղնավուն միզ, աչքերի դեղնություն, ինքնազգացողության վատացում, արյան փոխներարկում, անստերիլ ներարկումներ",Հեպատիտ B
"մաշկի ցան, հոդացավ, մաշկի շերտաթափում, արծաթավուն փոշի, եղունգների փոքր խցիկներ, բորբոքային եղունգներ",Սեկախտ (Psoriasis)
"երբեմն արյուն է հայտնվում միզում, աննորմալ ախտանշաններ, գիշերային ջերմություն",Միզուղիների վարակ
"Մալարիայի ախտանիշներ՝ ջերմություն, ցրտահարություն, ընդհանուր վատ ինքնազգացողություն, գլխացավ, սրտխառնոց, փսխում, լուծ, որովայնի ցավ, մկանային կամ հոդային ցավ, հոգնածություն, արագ շնչառություն, արագ սրտի աշխատանք, հազ",Մալարիա
"փսխում, գլխացավ, սրտխառնոց, պտտվող շարժումներ, հավասարակշռության կորուստ, անկայունություն",(Vertigo) Paroymsal Positional Vertigo
"փսխում, խորը աչքեր, ջրազրկում, լուծ",Գաստրոէնտերիտ
"կոկորդի ցավ, հաճախակի թքահոսություն, աչքերի և շրթունքների այտուց",Ալերգիա
"թուլություն, լիմֆատիկ հանգույցների այտուց, աչքերի այրում, կոկորդի ցավ, սինուսների փակվածություն, քթի խցանում, բացահայտականություն բացակայում է",Սովորական սառնություն
"գլխի շարժման ժամանակ ուժեղ ցավ, մկանների առաձգականություն, գլխի շարժման նվազում, գլխացավ",Պարանոցի ցավ
"քոր, այրոցով_միզարտադրություն, spotting__urination",Դեղորայքային արձագանք
"հոդացավ, փսխում, հոգնածություն, դեղնավուն մաշկ, մուգ միզ, սրտխառնոց, որովայնի ցավ, աչքերի դեղնություն",Հեպատիտ D
"փսխում, հոգնածություն, անհանգստություն, հորձանք, գլխացավ, սրտխառնոց, տեսողության աղավաղում, չափից շատ ախորժակ, շուրթերի չորացում և մրջյունացում, խոսքի աղավաղում, գրգռվածություն, սրտի խփում",Հիպոգլիկեմիա
"գլխացավ, կրծքավանդակի ցավ, հավասարակշռության կորուստ, կենտրոնացման նվազում",Բարձրարյուն ճնշում
"փսխում, դեղնավուն մաշկ, որովայնի ցավ, ստամոքսի այտուց, որովայնի փքվածություն, ալկոհոլի սպառման պատմություն, հեղուկի ավելցուկ",Ալկոհոլային հեպատիտ
"ցրտահարություն, հոգնածություն, հազ, բարձր ջերմություն, շնչահեղձություն, հորձանք, ինքնազգացողության վատացում, փլեշ, կրծքավանդակային ցավ, արագ սրտի աշխատանք, արյունալցուն փլեշ",Սուր թոքաբորբ
"Հեմորոյդների ախտանիշներ՝ արտաքին հեմորոյդներ՝ անուսի շուրջ մաշկի տակ, քոր կամ գրգռվածություն, ցավ կամ անհարմարություն, այտուց, արյունահոսություն, ներքին հեմորոյդներ՝ զսպարանման ժամանակ ցավ չպատճառող, բայց հաճախ կարող է առաջանալ արյունահոսություն, թրոմբոսավորված հեմորոյդներ՝ արյան խցանում, ուժեղ ցավ, այտուց, բորբոքում",Հեմորոյդներ
"քաշի_կորուստ, անհանգստություն, թուլություն, անկանոն_շաքարի_մակարդակ, մշուշոտ_և_աղավաղված_տեսողություն, գիրություն, չափազանց_սով, ախորժակի_ավելացում, պոլիուրիա",Շաքարային Դիաբետ
"ստամոքսի_ցավ, թթվություն, խոցեր_լեզվի_վրա, փսխում, հազ, կրծքավանդակի_ցավ",ԳԷՌԴ
"քոր, մաշկային_կարմրություն, հանգուցային_մաշկային_պղտորումներ, դիսկրոմիկ__բծեր",Սնկային Վարակ
"մկանային_դեգրադացիա, բծեր_կոկորդում, բարձր_ջերմություն, արտամուսնական_կապեր",ՁԻԱՀ
"հոգնածություն, տրամադրության_փոփոխություններ, քաշի_կորուստ, անհանգստություն, քրտնարտադրություն, լուծ, արագ_սրտի_տակտ, չափազանց_սով, մկանային_թուլություն, գրգռվածություն, աննորմալ_դաշտան",Հիպերթիրեոզ
"Վերջին շրջանում հոդերս ցավում են, և նկատել եմ, որ մաշկս տարբեր տեղերում շերտազատվում է։ Վախենում եմ, որ ինչ-որ բան այնպես չէ։",Սորիազ
"Շնչառության դժվարություն ունեմ և արագ եմ հոգնում։ Աչքերս ցավում են, ունեմ չոր, քաշքշող հազ։ Դեմքս և մարմինս ուռած են։",Ալերգիա
"փսխում, շնչահեղձություն, կրծքավանդակի_ցավ",Սրտի Ինֆարկտ
"հետքային_ցավ, վերջույթների_թուլություն, գլխապտույտ, հավասարակշռության_կորուստ",Վզակապային Սպոնդիլոզ
"փսխում, վատ_մարսողություն, որովայնային_ցավ, գազերի_անցում, ներքին_քոր",Խոցային Հիվանդություն
"Այզենմենգերի համախտանիշի ախտանիշներն են․ կապտավուն/գորշ մաշկ, կրծքավանդակի ցավ, արյունոտ հազ, գլխապտույտ/ուշագնացություն, արագ հոգնածություն, շնչահեղձություն, գլխացավ, գլանաձև եղունգներ, թմրածություն, հանգստի շնչահեղձություն, սրտխփոցներ։",Այզենմենգերի Համախտանիշ
"մկանային_դեգրադացիա, բծեր_կոկորդում, բարձր_ջերմություն, արտամուսնական_կապեր",ՁԻԱՀ
"Վերջին շրջանում շատ հոգնած եմ, չեմ կարողանում նիհարել, ուժեղ ծարավ եմ զգում և հաճախ եմ միզում։",Շաքարային Դիաբետ
"քոր, հանգուցային_մաշկային_պղտորումներ, դիսկրոմիկ__բծեր",Սնկային Վարակ
"Փոքր կարմիր բշտիկներ ունեմ ամբողջ մարմնով, որոնք քորի զգացում են առաջացնում։",Չամանահավ
"հոգնածություն, քաշի_կորուստ, անհանգստություն, թուլություն, անկանոն_շաքարի_մակարդակ, մշուշոտ_և_աղավաղված_տեսողություն, գիրություն, չափազանց_սով, ախորժակի_ավելացում, պոլիուրիա",Շաքարային Դիաբետ
"Երեխաները միշտ չէ, որ ավելորդ քաշ ունենալով՝ ավելաքաշ են համարվում․ որոշները պարզապես լայն կմախք ունեն։ BMI-ն օգնում է որոշել ճարպակալումի ռիսկը։",Մանկական Գիրություն
"քոր, մաշկային_կարմրություն, հոգնածություն, թուլություն, բարձր_ջերմություն, գլխացավ, ախորժակի_կորուստ, թեթև_ջերմություն, մեծացած_լիմֆային_հանգույցներ, անհանգստություն, կարմիր_բծեր_մարմնի_վրա",Չամանահավ
"Դեղատոմսով դեղերի չարաշահման նշանները տարբեր են․ օփիոիդներ՝ փսխում, սրտխառնոց, գերզգայունություն ցավին, շփոթություն։ Շարժիչներ՝ անքնություն, բարձր ճնշում, արագ սրտխփոց։ Խառնաշփոթություն, դող, հիշողության_խնդիրներ և այլն։",Դեղատոմսային Դեղերի Չարաշահում
"դող, փսխում, բարձր_ջերմություն, քրտնարտադրություն, գլխացավ, սրտխառնոց, լուծ, մկանային_ցավ",Մալարիա
"փսխում, շնչահեղձություն, քրտնարտադրություն, կրծքավանդակի_ցավ",Սրտի Ինֆարկտ
"Ճակատային լոբի զարկերակային նոպաները կարող են առաջացնել աչքերի/գլխի շեղում, գոռոց, անսովոր շարժումներ, խոսքի_դժվարություն։",Ճակատային Լոբի Ցնցումներ
"փսխում, դեղնավուն_մաշկ, որովայնային_ցավ, ստամոքսի_ուռուցք, որովայնի_ընդարձակվածություն, ալկոհոլի_օգտագործման_պատմություն, հեղուկի_կուտակում",Ալկոհոլային Հեպատիտ
"ուժեղ որովայնային ցավ, փքվածություն, փորկապություն, բարձր ջերմություն, դող",Տիֆ
"Սրտային հիվանդության նշանները ներառում են՝ կրծքավանդակի ցավ, շնչահեղձություն, ցավ վերջույթներում, գլխապտույտ, սրտխփոց, այտուց։",Սրտային Հիվանդություն
"քոր, փսխում, հոգնածություն, քաշի_կորուստ, դեղնավուն_մաշկ, մուգ_միզ, որովայնային_ցավ",Դեղնախտ
"Հոդացավ, այտուցվածություն, շարժման_դժվարություն, կարկամածություն",Հոդաբորբ
"շարունակական_քթահոսություն, դող, հոգնածություն, բարձր_ջերմություն, գլխացավ, մեծացած_լիմֆային_հանգույցներ, անհանգստություն, խորխ, կոկորդի_գրգռում, աչքերի_կարմրություն, սինուսային_ճնշում, քթահոսություն, խցանում, կրծքավանդակի_ցավ, հոտառության_կորուստ, մկանային_ցավ",Պարզ Սրսկում
"դող, փսխում, հոգնածություն, քաշի_կորուստ, հազ, բարձր_ջերմություն, քրտնարտադրություն, ախորժակի_կորուստ, թեթև_ջերմություն, աչքերի_դեղնություն, մեծացած_լիմֆային_հանգույցներ, անհանգստություն, խորխ, կրծքի_ցավ, արյուն_խորխում",Տուբերկուլոզ
"որովայնային աորտայի անևրիզման առաջացնում է մշտական որովայնային ցավ, մեջքի ցավ, զարկերակային զարկերք փորվածքում։",Որովայնային Աորտայի Անևրիզմա
"հազ, բարձր_ջերմություն, շնչահեղձություն, ընտանիքի_պատմություն, լորձային_խորխ",Բրոնբխիալ Ասթմա
"մկանային_թուլություն, կարկամած_պարանոց, ուռչած_հոդեր, շարժման_կարկամածություն, ցավոտ_քայլվածք",Արթրիտ
"մկանային_դեգրադացիա, բծեր_կոկորդում, բարձր_ջերմություն, արտամուսնական_կապեր",ՁԻԱՀ
"շարունակական_քթահոսություն, դող, հազ, բարձր_ջերմություն, գլխացավ, մեծացած_լիմֆային_հանգույցներ, անհանգստություն, խորխ, կոկորդի_գրգռում, աչքերի_կարմրություն, սինուսային_ճնշում, քթահոսություն, խցանում, կրծքավանդակի_ցավ, հոտառության_կորուստ, մկանային_ցավ",Պարզ Սրսկում
"քոր, փսխում, հոգնածություն, քաշի_կորուստ, բարձր_ջերմություն, մուգ_միզ, որովայնային_ցավ",Դեղնախտ
"դող, փսխում, հոգնածություն, բարձր_ջերմություն, գլխացավ, սրտխառնոց, փորկապություն, որովայնային_ցավ, թունավոր_տեսք_(տիֆոս), որովայնային_ցավեր",Տիֆ
"փսխում, գլխացավ, սրտխառնոց, պտույտային_շարժումներ, հավասարակշռության_կորուստ, անզվարթություն",(Վերտիգո) Պարաքսիզմալ Դիրքային Վերտիգո
Ուժեղ ստամոքսացավ և այրոց ունեմ։ Շատ հոգնած եմ և չունեմ ախորժակ։,Խոցային Հիվանդություն
"հոգնածություն, քաշի_ավելացում, սառը_ձեռքեր_և_ոտքեր, տրամադրության_փոփոխություններ, թուլություն, գլխապտույտ, ուռած_դեմք_և_աչք, մեծացած_վահանաձև_գեղձ, փխրուն_եղունգներ, ուռած_վերջույթներ, դեպրեսիա, գրգռվածություն, աննորմալ_դաշտան",Հիպոթիրեոզ
"շարունակական_քթահոսություն, դող, հոգնածություն, հազ, բարձր_ջերմություն, գլխացավ, մեծացած_լիմֆային_հանգույցներ, անհանգստություն, խորխ, կոկորդի_գրգռում, աչքերի_կարմրություն, սինուսային_ճնշում, քթահոսություն, խցանում, կրծքավանդակի_ցավ, հոտառության_կորուստ, մկանային_ցավ",Պարզ Սրսկում
"հետքային_ցավ, վերջույթների_թուլություն, պարանոցի_ցավ, գլխապտույտ, հավասարակշռության_կորուստ",Վզակապային Սպոնդիլոզ
"քոր, հոգնածություն, թուլություն, դեղնավուն_մաշկ, մուգ_միզ, ախորժակի_կորուստ, որովայնային_ցավ, դեղին_միզ, աչքերի_դեղնություն, անհանգստություն, արյան_տրանսֆուզիա_ստանալը, ոչ_ստերիլ_սրսկումներ_ստանալը",Հեպատիտ B
"Ջերմություն ունեմ և քիթս ցավում է։ Կան կարմիր, դեղնային արտազատում ունեցող վերքեր։",Իմպետիգո
"Սուբկոնյունկտիվալ արյունազեղման ամենահայտնի նշանը աչքի սպիտակ մասում վառ կարմիր բիծն է, որն όμως տեսողության կամ ցավի փոփոխություն չի առաջացնում։",Սուբկոնյունկտիվալ Արյունազեղում
"փսխում, շնչահեղձություն, կրծքավանդակի_ցավ",Սրտի Ինֆարկտ
: Ուժեղ ստամոքսացավ և այրոց ունեմ։ Շատ հոգնած եմ և ախորժակ չունեմ։,Խոցային Հիվանդություն
Հոդերս շատ ցավում են և բոլորն ուռած են․ շարժվելը դժվար է կարկամածության պատճառով։,Արթրիտ
"Շնչառության դժվարություն ունեմ, արագ եմ հոգնում, աչքերս ցավում են, ունեմ չոր քաշքշող հազ․ դեմքս ու մարմինս ուռած են։",Ալերգիա
"հոդացավ, փսխում, հոգնածություն, բարձր ջերմություն, դեղնավուն մաշկ, մուգ միզ, սրտխառնոց, ախորժակի կորուստ, որովայնի ցավ, աչքերի դեղնավունություն, սուր_լյարդային_անբավարարություն, կոմա, ստամոքսային_արյունահոսություն",Հեպատիտ E
