սրտի իշեմիկ հիվանդություն,Սրտաբան
քրոնիկ խոլեստազ,Լյարդաբան
փորատիֆ (տիֆ),Վարակաբան
մրսածություն,Վարակաբան
ջրծաղիկ,Վարակաբան
շաքարային դիաբետ,Էնդոկրինոլոգ
թոքաբորբ,Թոքաբան
մոնոնուկլեոզ,Վարակաբան
գաստրոէնտերիտ,Գաստրոէնտերոլոգ
դեղորայքային ռեակցիա,Ալերգոլոգ
կոնյուկտիվիտ,Ակնաբույժ
միգրեն,Նյարդաբան
բրոնխիտ,Թոքաբան
դիարեա,Գաստրոէնտերոլոգ
փսորիազ,Մաշկաբան
բերանի կանդիդիազ,Ստոմատոլոգ
ստոմատիտ,Ստոմատոլոգ
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
սերվիկոգեն գլխացավ,Նյարդաբան
ալերգիկ ռեակցիա,Ալերգոլոգ
ուվեիտ,Ակնաբույժ
սուր գաստրոէնտերիտ,Գաստրոէնտերոլոգ
սինուսիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
հիպոգլիկեմիա,Էնդոկրինոլոգ
մենինգիտ,Նյարդաբան / Վարակաբան
ծելյուլիտ,Մաշկաբան / Վիրաբույժ (ընդհանուր)
տոնզիլոֆարինգիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
օստեոարթրիտ,Վնասվածքաբան-օրթոպեդ / Ռևմատոլոգ
սնկային մաշկային վարակ,Մաշկաբան / Վիրաբույժ (ընդհանուր)
վիրուսային վարակ,Վարակաբան
աղիքային խանգարում,Գաստրոէնտերոլոգ
վարակային տենդ,Վարակաբան
պլևրիտ,Թոքաբան
վերտիգո,Նյարդաբան / Օտոլարինգոլոգ (ԼՕՌ)
քրոնիկ բրոնխիտ,Թոքաբան
միզուղիների վարակ,Ուրոլոգ / Միզուղիների վարակաբան
եղնձախոտ,Ալերգոլոգ
անեմիա,Արյունաբան
աղիքային վարակ,Գաստրոէնտերոլոգ / Վարակաբան
բրոնխիալ ասթմա,Թոքաբան
վերին շնչուղիների վարակ,Վարակաբան / Օտորինոլարինգոլոգ (ԼՕՌ)
ակնային բորբոքում,Ակնաբույժ
վեզիկուլյար դերմատիտ,Մաշկաբան
ջրազրկում,Թերապևտ
թոքաբորբ,Թոքաբան
վարիկոզ,Վիրաբույժ (անոթային) / Լիմֆոլոգ
ակուստիկ նևրինոմա,Նյարդավիրաբույժ
գաստրոէնտերիտ,Գաստրոէնտերոլոգ
Շարկո–Մարի–Տութ հիվանդություն,Նյարդաբան
հիպոթիրեոզ,Էնդոկրինոլոգ
մշտական դեպրեսիվ խանգարում,Հոգեբան / Կլինիկական հոգեբան
փսորիազ,Մաշկաբան
մրսածություն,Վարակաբան
միելոդիսպլաստիկ համախտանիշ,Արյունաբան
հեպատիտ,Վարակաբան / Լյարդաբան
ֆուրունկուլոզ,Մաշկաբան / Վիրաբույժ (ընդհանուր)
կոնյուկտիվիտ,Ակնաբույժ
տոնզիլիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
մենինգիտ,Նյարդաբան / Վարակաբան
արթրիտ,Ռևմատոլոգ / Վնասվածքաբան-օրթոպեդ
սինուսիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
միգրեն,Նյարդաբան
ստոմատիտ,Ստոմատոլոգ
սնկային դերմատիտ,Մաշկաբան
ուվեիտ,Ակնաբույժ
դիարեա,Գաստրոէնտերոլոգ
հիպոգլիկեմիա,Էնդոկրինոլոգ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ (ընդհանուր)
վարակային տենդ,Վարակաբան
բերանի կանդիդիազ,Ստոմատոլոգ
օստեոարթրիտ,Վնասվածքաբան-օրթոպեդ / Ռևմատոլոգ
սուր գաստրոէնտերիտ,Գաստրոէնտերոլոգ
եղնձախոտ,Ալերգոլոգ
քրոնիկ բրոնխիտ,Թոքաբան
սինուսիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
գաստրոէնտերիտ,Գաստրոէնտերոլոգ
ալերգիկ ռեակցիա,Ալերգոլոգ
ջրազրկում,Թերապևտ
ալերգիկ կոնյուկտիվիտ,Ալերգոլոգ / Ակնաբույժ
պլևրիտ,Թոքաբան / Վիրաբույժ (կրծքային)
սերվիկոգեն գլխացավ,Նյարդաբան
թեթև վիրուսային վարակ,Վարակաբան
ֆուրունկուլոզ,Մաշկաբան / Վիրաբույժ (ընդհանուր)
վերին շնչուղիների վարակ,Վարակաբան / Օտորինոլարինգոլոգ (ԼՕՌ)
վերտիգո,Նյարդաբան / Օտորինոլարինգոլոգ (ԼՕՌ)
ակնային բորբոքում,Ակնաբույժ
աղիքային վարակ,Գաստրոէնտերոլոգ / Վարակաբան
միգրեն,Նյարդաբան
վիրուսային վարակ,Վարակաբան
ստոմատիտ,Ստոմատոլոգ
տոնզիլիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
բրոնխիտ,Թոքաբան
գաստրոէնտերիտ,Գաստրոէնտերոլոգ
սինուսիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
սնկային մաշկային վարակ,Մաշկաբան
մենինգիտ,Նյարդաբան / Վարակաբան
ուվեիտ,Ակնաբույժ
բրոնխիալ ասթմա,Թոքաբան
քրոնիկ բրոնխիտ,Թոքաբան
բերանի կանդիդիազ,Ստոմատոլոգ
դիարեա,Գաստրոէնտերոլոգ
տոնզիլոֆարինգիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
օստեոարթրիտ,Վնասվածքաբան-օրթոպեդ / Ռևմատոլոգ
կոնյուկտիվիտ,Ակնաբույժ
աղիքային վարակ,Գաստրոէնտերոլոգ / Վարակաբան
ծելյուլիտ,Մաշկաբան / Վիրաբույժ (ընդհանուր)
հիպոգլիկեմիա,Էնդոկրինոլոգ
սրտի իշեմիկ հիվանդություն,Սրտաբան
ակնային բորբոքում,Ակնաբույժ
ֆուրունկուլոզ,Մաշկաբան / Վիրաբույժ (ընդհանուր)
եղնձախոտ,Ալերգոլոգ
ջրազրկում,Թերապևտ
վերին շնչուղիների վարակ,Վարակաբան / Օտորինոլարինգոլոգ (ԼՕՌ)
վարակային տենդ,Վարակաբան / Թերապևտ
քրոնիկ բրոնխիտ,Թոքաբան
տոնզիլիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
արթրիտ,Ռևմատոլոգ / Վնասվածքաբան-օրթոպեդ
ուվեիտ,Ակնաբույժ
աղիքային դիսֆունկցիա,Գաստրոէնտերոլոգ
ստոմատիտ,Ստոմատոլոգ
ալերգիկ դերմատիտ,Ալերգոլոգ / Մաշկաբան
հիպոգլիկեմիա,Էնդոկրինոլոգ
տոնզիլոֆարինգիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
պլևրիտ,Թոքաբան / Վիրաբույժ (կրծքային)
ալերգիկ կոնյուկտիվիտ,Ակնաբույժ / Ալերգոլոգ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
վերտիգո,Նյարդաբան / Օտորինոլարինգոլոգ (ԼՕՌ)
սինուսիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
գրիպ,Վարակաբան / Թերապևտ
սնկային վարակ,Մաշկաբան / Վիրաբույժ (ընդհանուր)
թոքաբորբ,Թոքաբան
բերանի կանդիդիազ,Ստոմատոլոգ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ (ընդհանուր)
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
կաթված (ուղեղային արյունազեղում),Նյարդաբան
փսորիազ,Մաշկաբան
վարիկոզ երակներ,Վերաբուժող / Ֆլեբոլոգ
հեպատիտ A,Հեպատոլոգ / Վարակաբան
միգրեն,Նյարդաբան
փորատիֆ (տիֆ),Վարակաբան
գութ,Էնդոկրինոլոգ / Ռևմատոլոգ
արգանդապարանոցի սպոնդիլոզ,Օրթոպեդ / Նյարդաբան
էպիդիդիմիտ,Ուրոլոգ
միզուղիների վարակ,Ուրոլոգ / Միզածորանաբույժ
ալերգիկ ռեակցիա,Ալերգոլոգ
միգրեն,Նյարդաբան
տոնզիլիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
բրոնխիտ,Թոքաբան
դիարեա,Գաստրոէնտերոլոգ
կոնյուկտիվիտ,Ակնաբույժ
սնկային մաշկային վարակ,Մաշկաբան
բերանի կանդիդիազ,Ստոմատոլոգ
ստոմատիտ,Ստոմատոլոգ
աղիքային վարակ,Գաստրոէնտերոլոգ
վերտիգո,Նյարդաբան / Օտորինոլարինգոլոգ (ԼՕՌ)
սինուսիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
հիպոգլիկեմիա,Էնդոկրինոլոգ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ (ընդհանուր)
օստեոարթրիտ,Օրթոպեդ / Ռևմատոլոգ
ուվեիտ,Ակնաբույժ
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
բրոնխիալ ասթմա,Թոքաբան / Ալերգոլոգ
ֆուրունկուլոզ,Մաշկաբան
մենինգիտ,Նյարդաբան / Վարակաբան
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
եղնձախոտ,Ալերգոլոգ
դիարեա,Գաստրոէնտերոլոգ
ակնային բորբոքում,Ակնաբույժ
քրոնիկ բրոնխիտ,Թոքաբան
միզուղիների վարակ,Ուրոլոգ / Միզածորանաբույժ
վերին շնչուղիների վարակ,Վիրաբույժ / Թերապևտ / ԼՕՌ
տոնզիլիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
սերվիկոգեն գլխացավ,Օրթոպեդ / Նյարդաբան
աղիքային խանգարում,Գաստրոէնտերոլոգ
ալերգիկ կոնյուկտիվիտ,Ակնաբույժ / Ալերգոլոգ
սուր գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
թոքաբորբ,Թոքաբան
ստոմատիտ,Ստոմատոլոգ
ուղեղային արյունազեղում (կաթված),Նյարդաբան
փսորիազ,Մաշկաբան
վարիկոզ երակներ,Ֆլեբոլոգ / Վերաբուժող
հեպատիտ A,Հեպատոլոգ / Վարակաբան
միգրեն,Նյարդաբան
փորատիֆ (տիֆ),Վարակաբան
գութ,Ռևմատոլոգ / Էնդոկրինոլոգ
էպիդիդիմիտ,Ուրոլոգ / Միզածորանաբույժ
ալերգիկ ռեակցիա,Ալերգոլոգ
բրոնխիտ,Թոքաբան / Թերապևտ
դիարեա,Գաստրոէնտերոլոգ
կոնյուկտիվիտ,Ակնաբույժ
սնկային մաշկային վարակ,Մաշկաբան
բերանի կանդիդիազ,Ստոմատոլոգ / Մաշկաբան
ստոմատիտ,Ստոմատոլոգ
աղիքային վարակ,Գաստրոէնտերոլոգ
վերտիգո,Նյարդաբան / ԼՕՌ
սինուսիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
հիպոգլիկեմիա,Էնդոկրինոլոգ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ
օստեոարթրիտ,Օրթոպեդ / Ռևմատոլոգ
ուվեիտ,Ակնաբույժ
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
բրոնխիալ ասթմա,Թոքաբան / Ալերգոլոգ
ֆուրունկուլոզ,Մաշկաբան
մենինգիտ,Նյարդաբան / Վարակաբան
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
եղնձախոտ,Ալերգոլոգ
ակնային բորբոքում,Ակնաբույժ
քրոնիկ բրոնխիտ,Թոքաբան
միզուղիների վարակ,Ուրոլոգ / Միզածորանաբույժ
վերին շնչուղիների վարակ,Վիրաբույժ / Թերապևտ / ԼՕՌ
տոնզիլիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
սերվիկոգեն գլխացավ,Օրթոպեդ / Նյարդաբան
աղիքային խանգարում,Գաստրոէնտերոլոգ
ալերգիկ կոնյուկտիվիտ,Ակնաբույժ / Ալերգոլոգ
սուր գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
թոքաբորբ,Թոքաբան
փսորիազ,Մաշկաբան
դեմենցիա,Նյարդաբան / Նյարդավիրաբույժ
մալարիա,Վարակաբան
կոնտակտային դերմատիտ,Ալերգոլոգ / Մաշկաբան
ջրծաղիկ,Վարակաբան / Պեդիատր / Հեպատոլոգ (չափահասների դեպքում՝ Վիրաբույժ)
արթրիտ,Ռևմատոլոգ
դեղորայքային ռեակցիա,Ալերգոլոգ
բրոնխիալ ասթմա,Թոքաբան / Ալերգոլոգ
հեպատիտ D,Հեպատոլոգ / Վիրաբույժ
ջրծաղիկ,Վարակաբան / Պեդիատր / Հեպատոլոգ (չափահասների դեպքում՝ Վիրաբույժ)
բրուցելոզ,Վարակաբան
մրսածություն,Թերապևտ / ԼՕՌ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
գաստրիտ,Գաստրոէնտերոլոգ
ֆուրունկուլոզ,Մաշկաբան
բրոնխիտ,Թոքաբան
բերանի կանդիդիազ,Ստոմատոլոգ / Մաշկաբան
միզուղիների վարակ,Ուրոլոգ / Միզածորանաբույժ
վերտիգո,Նյարդաբան / ԼՕՌ
կոնյուկտիվիտ,Ակնաբույժ
օստեոարթրիտ,Օրթոպեդ / Ռևմատոլոգ
տոնզիլիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
սնկային հիվանդություն,Մաշկաբան / Միկոլոգ
գրիպ,Վիրաբույժ / Թերապևտ
դիարեա,Գաստրոէնտերոլոգ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ
ստոմատիտ,Ստոմատոլոգ
հիպոգլիկեմիա,Էնդոկրինոլոգ
տոնզիլոֆարինգիտ,ԼՕՌ
սուր գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
թոքաբորբ,Թոքաբան
եղնձախոտ,Ալերգոլոգ
ուվեիտ,Ակնաբույժ
պլևրիտ,Թոքաբան
վիրուսային վարակ,Վիրաբույժ / Թերապևտ
սինուսիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
վերին շնչուղիների վարակ,Թերապևտ / ԼՕՌ
ալերգիկ դերմատիտ,Մաշկաբան / Ալերգոլոգ
մենինգիտ,Նյարդաբան / Վարակաբան
քրոնիկ բրոնխիտ,Թոքաբան
աղիքային վարակ,Գաստրոէնտերոլոգ
ալերգիկ կոնյուկտիվիտ,Ակնաբույժ / Ալերգոլոգ
տոնզիլիտ,Օտորինոլարինգոլոգ (ԼՕՌ)
խոցային գաստրոպաթիա (պեպտիկ խոցային հիվանդություն),Գաստրոէնտերոլոգ
դենգե տենդ,Վարակաբան
շաքարային դիաբետ,Էնդոկրինոլոգ
դեղորայքային ռեակցիա,Ալերգոլոգ / Թերապևտ
քրոնիկ խոլեստազ,Գաստրոէնտերոլոգ / Հեպատոլոգ
X-խրոմոսոմային ագամագլոբուլինեմիա,Իմունոլոգ
մրսածություն,Թերապևտ / ԼՕՌ
հիպերտոնիա,Կարիոլոգ / Թերապևտ
հիպոգլիկեմիա,Էնդոկրինոլոգ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
վերին շնչուղիների վարակ,Թերապևտ / ԼՕՌ
դեպրեսիա,Նեյրոլոգ / Մասնագիտացված հոգեբույժ
կոնյուկտիվիտ,Ակնաբույժ
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
փսորիազ,Մաշկաբան
բրոնխիտ,Թոքաբան
միզուղիների վարակ,Ուրոլոգ / Միզածորանաբույժ
միգրեն,Նյարդաբան
դիարեա,Գաստրոէնտերոլոգ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ
ստոմատիտ,Ստոմատոլոգ
տոնզիլոֆարինգիտ,ԼՕՌ
սուր գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
ֆուրունկուլոզ,Մաշկաբան
օստեոարթրիտ,Օրթոպեդ / Ռևմատոլոգ
ուվեիտ,Ակնաբույժ
սինուսիտ,ԼՕՌ
պլևրիտ,Թոքաբան
եղնձախոտ,Ալերգոլոգ
քրոնիկ բրոնխիտ,Թոքաբան
վերտիգո,Նյարդաբան / ԼՕՌ
բերանի կանդիդիազ,Ստոմատոլոգ / Մաշկաբան
վարակային տենդ,Վիրաբույժ / Թերապևտ
սնկային վարակ,Մաշկաբան / Միկոլոգ
հիպոգլիկեմիա,Էնդոկրինոլոգ
վերին շնչուղիների վարակ,Թերապևտ / ԼՕՌ
ակնային բորբոքում,Ակնաբույժ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ
ստոմատիտ,Ստոմատոլոգ
դիարեա,Գաստրոէնտերոլոգ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
արթրիտ,Ռևմատոլոգ
մրսածություն,Թերապևտ / ԼՕՌ
տոնզիլիտ,ԼՕՌ
քրոնիկ խոլեստազ,Գաստրոէնտերոլոգ / Հեպատոլոգ
սրտամկանի ինֆարկտ,Կարդիոլոգ
հիպոթիրեոզ,Էնդոկրինոլոգ
թոքաբորբ,Թոքաբան
վիրուսային վարակ,Վիրաբույժ / Թերապևտ
փսորիազ,Մաշկաբան
միգրեն,Նյարդաբան
ալերգիկ ռեակցիա,Ալերգոլոգ
հեպատիտ,Հեպատոլոգ / Գաստրոէնտերոլոգ
բրոնխիալ ասթմա,Թոքաբան / Ալերգոլոգ
բերանի կանդիդիազ,Ստոմատոլոգ / Մաշկաբան
մենինգիտ,Նյարդաբան / Վիրաբույժ
քրոնիկ բրոնխիտ,Թոքաբան
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
օստեոարթրիտ,Օրթոպեդ / Ռևմատոլոգ
ուվեիտ,Ակնաբույժ
աղիքային վարակ,Գաստրոէնտերոլոգ / Վիրաբույժ
կոնյուկտիվիտ,Ակնաբույժ
սնկային դերմատիտ,Մաշկաբան / Միկոլոգ
ջրազրկում,Թերապևտ / Նեֆրոլոգ
տոնզիլոֆարինգիտ,ԼՕՌ
վերտիգո,Նյարդաբան / ԼՕՌ
սինուսիտ,ԼՕՌ
պլևրիտ,Թոքաբան / Թերապևտ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ
բրոնխիտ,Թոքաբան / Թերապևտ
"
",
Խնդիր / Հիվանդություն,Մասնագիտություն
վիրուսային վարակ,Վիրաբույժ / Թերապևտ
հիպոգլիկեմիա,Էնդոկրինոլոգ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
եղնձախոտ,Ալերգոլոգ / Մաշկաբան
ստոմատիտ,Ստոմատոլոգ
արթրիտ,Ռևմատոլոգ
ուվեիտ,Ակնաբույժ
դիարեա,Գաստրոէնտերոլոգ
վերին շնչուղիների վարակ,ԼՕՌ / Թերապևտ
ֆուրունկուլոզ,Մաշկաբան / Վիրաբույժ
ալերգիկ կոնյուկտիվիտ,Ակնաբույժ / Ալերգոլոգ
վերտիգո,Նյարդաբան / ԼՕՌ
հիպոգլիկեմիա,Էնդոկրինոլոգ
վիտիլիգո,Մաշկաբան
պսևդոխոլինէսթերազիանբավարարություն,Նեֆրոլոգ / Նյարդաբան (օրինակ՝ նյարդամկանային ախտահարումներ)
դենգե տենդ,Վիրաբույժ / Թերապևտ
ՁԻԱՀ,Իմունոլոգ / Վիրաբույժ
միգրեն,Նյարդաբան
հեպատիտ,Հեպատոլոգ / Գաստրոէնտերոլոգ
կոնյուկտիվիտ,Ակնաբույժ
տոնզիլիտ,ԼՕՌ
բերանի կանդիդիազ,Ստոմատոլոգ / Մաշկաբան
սնկային մաշկային վարակ,Մաշկաբան / Միկոլոգ
օստեոարթրիտ,Օրթոպեդ / Ռևմատոլոգ
տոնզիլոֆարինգիտ,ԼՕՌ
աղիքային վարակ,Գաստրոէնտերոլոգ / Վիրաբույժ
ալերգիկ կոնյուկտիվիտ,Ակնաբույժ / Ալերգոլոգ
թոքաբորբ,Թոքաբան / Թերապևտ
սինուսիտ,ԼՕՌ / Թերապևտ
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
ջրազրկում,Թերապևտ / Նեֆրոլոգ
քրոնիկ բրոնխիտ,Թոքաբան
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ
հիպոգլիկեմիա,Էնդոկրինոլոգ
տոնզիլիտ,ԼՕՌ
ֆուրունկուլոզ,Մաշկաբան / Վիրաբույժ
ստոմատիտ,Ստոմատոլոգ
վերին շնչուղիների վարակ,ԼՕՌ / Թերապևտ
վիրուսային տենդ,Վիրաբույժ / Թերապևտ
մենինգիտ,Նյարդաբան / Վիրաբույժ
օստեոարթրիտ,Օրթոպեդ / Ռևմատոլոգ
ակնային բորբոքում,Ակնաբույժ
դիարեա,Գաստրոէնտերոլոգ
ալերգիկ ռեակցիա,Ալերգոլոգ
աղիքային խանգարում,Գաստրոէնտերոլոգ
ուվեիտ,Ակնաբույժ
բերանի կանդիդիազ,Ստոմատոլոգ / Մաշկաբան
շաքարային դիաբետ,Էնդոկրինոլոգ
կաթված (ուղեղային արյունազեղում),Նյարդաբան
միզուղիների վարակ,Ուրոլոգ / Նեֆրոլոգ
հիպերտոնիա,Թերապևտ
թմրամոլություն,Նեուրոլոգ / Տոքսիկոլոգ
սնկային մաշկային վարակ,Մաշկաբան / Միկոլոգ
միգրեն,Նյարդաբան
բրոնխիալ ասթմա,Թոքաբան / Ալերգոլոգ
կոնյուկտիվիտ,Ակնաբույժ
հիպոգլիկեմիա,Էնդոկրինոլոգ
բերանի կանդիդիազ,Ստոմատոլոգ / Մաշկաբան
ծելյուլիտ,Մաշկաբան / Վիրաբույժ
եղնձախոտ,Ալերգոլոգ / Մաշկաբան
օստեոարթրիտ,Օրթոպեդ / Ռևմատոլոգ
ուվեիտ,Ակնաբույժ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
ջրազրկում,Թերապևտ / Նեֆրոլոգ
տոնզիլոֆարինգիտ,ԼՕՌ
պլևրիտ,Թոքաբան / Թերապևտ
ֆուրունկուլոզ,Մաշկաբան / Վիրաբույժ
աղիքային խանգարում,Գաստրոէնտերոլոգ
ակնային բորբոքում,Ակնաբույժ
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
սնկային հիվանդություն,Մաշկաբան / Միկոլոգ
մենինգիտ,Նյարդաբան / Վիրաբույժ
վիրուսային տենդ,Թերապևտ / Վիրաբույժ
քրոնիկ բրոնխիտ,Թոքաբան
վերին շնչուղիների վարակ,ԼՕՌ / Թերապևտ
ստոմատիտ,Ստոմատոլոգ
թոքաբորբ,Թոքաբան / Թերապևտ
ալերգիկ կոնյուկտիվիտ,Ակնաբույժ / Ալերգոլոգ
վերտիգո,Նյարդաբան / Վեստիբուլոլոգ
սնկային դերմատիտ,Մաշկաբան / Միկոլոգ
վիրուսային վարակ,Թերապևտ / Ինֆեկցիոնիստ
դեղորայքային ռեակցիա,Ալերգոլոգ / Թերապևտ
արգանդապարանոցի սպոնդիլոզ,Օրթոպեդ / Նյարդաբան
գաստրոէզոֆագային ռեֆլյուքս հիվանդություն,Գաստրոէնտերոլոգ
վազովագալ սինկոպե,Կարդիոլոգ / Նյարդաբան
ծովամթերքի ալերգիա,Ալերգոլոգ
մալարիա,Ինֆեկցիոնիստ
դենգե տենդ,Ինֆեկցիոնիստ
փսորիազ,Մաշկաբան
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
սնկային մաշկային վարակ,Մաշկաբան / Միկոլոգ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
վերտիգո,Նյարդաբան / Վեստիբուլոլոգ
սինուսիտ,ԼՕՌ
հիպոգլիկեմիա,Էնդոկրինոլոգ
բերանի կանդիդիազ,Ստոմատոլոգ / Մաշկաբան
բրոնխիտ,Թոքաբան / Թերապևտ
տոնզիլիտ,ԼՕՌ
դիարեա,Գաստրոէնտերոլոգ / Թերապևտ
կոնյուկտիվիտ,Ակնաբույժ
միգրեն,Նյարդաբան
բրոնխիալ ասթմա,Թոքաբան / Ալերգոլոգ
ստոմատիտ,Ստոմատոլոգ
օստեոարթրիտ,Օրթոպեդ / Ռևմատոլոգ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ
ուվեիտ,Ակնաբույժ
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
ջրազրկում,Թերապևտ / Նեֆրոլոգ
ֆուրունկուլոզ,Մաշկաբան / Վիրաբույժ
եղնձախոտ,Ալերգոլոգ / Մաշկաբան
թոքաբորբ,Թոքաբան / Թերապևտ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
տոնզիլոֆարինգիտ,ԼՕՌ
վերին շնչուղիների վարակ,ԼՕՌ / Թերապևտ
վերտիգո,Նյարդաբան / Վեստիբուլոլոգ
սնկային դերմատիտ,Մաշկաբան / Միկոլոգ
արթրիտ,Ռևմատոլոգ / Օրթոպեդ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
մենինգիտ,Նյարդաբան / Վիրաբույժ
ստոմատիտ,Ստոմատոլոգ
վիրուսային տենդ,Թերապևտ / Ինֆեկցիոնիստ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ
քրոնիկ բրոնխիտ,Թոքաբան
ակնային բորբոքում,Ակնաբույժ
աղիքային վարակ,Գաստրոէնտերոլոգ / Թերապևտ
ալերգիկ կոնյուկտիվիտ,Ակնաբույժ / Ալերգոլոգ
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
ալերգիկ ռեակցիա,Ալերգոլոգ / Թերապևտ
հիպոգլիկեմիա,Էնդոկրինոլոգ
բերանի կանդիդիազ,Ստոմատոլոգ / Մաշկաբան
իմպետիգո,Մաշկաբան / Վիրաբույժ
դեղնախտ,Գաստրոէնտերոլոգ / Հեպատոլոգ
սակրոիլեիտ,Ռևմատոլոգ / Օրթոպեդ
սրտամկանի ինֆարկտ,Կարդիոլոգ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
կոնյուկտիվիտ,Ակնաբույժ
միգրեն,Նյարդաբան
հեպատիտ,Հեպատոլոգ / Գաստրոէնտերոլոգ
բերանի կանդիդիազ,Ստոմատոլոգ / Մաշկաբան
սինուսիտ,ԼՕՌ
բրոնխիտ,Թոքաբան / Թերապևտ
դիարեա,Գաստրոէնտերոլոգ / Թերապևտ
տոնզիլիտ,ԼՕՌ
"
",
Condition,Specialist(s)
բրոնխիալ ասթմա,Թոքաբան / Ալերգոլոգ
սնկային մաշկային վարակ,Մաշկաբան / Միկոլոգ
ստոմատիտ,Ստոմատոլոգ
հիպոգլիկեմիա,Էնդոկրինոլոգ
ծելյուլիտ,Մաշկաբան / Վիրաբույժ
ուվեիտ,Ակնաբույժ
եղնձախոտ,Ալերգոլոգ / Մաշկաբան
ջրազարկում,Թերապևտ / Նեֆրոլոգ
գաստրիկ գրգռում,Գաստրոէնտերոլոգ
ֆուրունկուլոզ,Մաշկաբան / Վիրաբույժ
վերտիգո,Նյարդաբան / Վեստիբուլոլոգ
վերին շնչուղիների վարակ,ԼՕՌ / Թերապևտ
մենինգիտ,Նյարդաբան / Վիրաբույժ / Ինֆեկցիոնիստ
վիրուսային տենդ,Թերապևտ / Ինֆեկցիոնիստ
աղիքային խանգարում,Գաստրոէնտերոլոգ
ալերգիկ կոնյուկտիվիտ,Ակնաբույժ / Ալերգոլոգ
թոքաբորբ,Թոքաբան / Թերապևտ
օստեոարթրիտ,Օրթոպեդ / Ռևմատոլոգ
սնկային դերմատիտ,Մաշկաբան / Միկոլոգ
մրսածություն,Թերապևտ / ԼՕՌ
ակնային բորբոքում,Ակնաբույժ
սուր գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
ֆուրունկուլոզ,Մաշկաբան / Վիրաբույժ
ալերգիկ ռեակցիա,Ալերգոլոգ / Թերապևտ
հիպոգլիկեմիա,Էնդոկրինոլոգ
տոնզիլիտ,ԼՕՌ
վերին շնչուղիների վարակ,ԼՕՌ / Թերապևտ
վիրուսային վարակ,Ինֆեկցիոնիստ / Թերապևտ
գաստրոէնտերիիտ,Գաստրոէնտերոլոգ
